Date,Region,Category,Units_Sold,Revenue
2025-04-20,East,Clothing,8,724.83
2025-04-20,East,Groceries,7,798.93
2025-04-20,East,Furniture,8,450.82
2025-04-20,East,Toys,6,1139.23
2025-04-20,West,Electronics,6,671.54
2025-04-20,West,Clothing,8,1014.24
2025-04-20,West,Groceries,7,362.53
2025-04-20,West,Furniture,4,659.78
2025-04-20,West,Toys,2,1030.78
2025-04-21,North,Electronics,6,350.41
2025-04-21,North,Clothing,6,619.42
2025-04-21,North,Groceries,15,547.26
2025-04-21,North,Furniture,7,816.7
2025-04-21,North,Toys,8,673.34
2025-04-21,South,Electronics,11,508.7
2025-04-21,South,Clothing,9,825.18
2025-04-21,South,Groceries,13,493.06
2025-04-21,South,Furniture,7,827.03
2025-04-21,South,Toys,6,634.11
2025-04-21,East,Electronics,10,559.07
2025-04-21,East,Clothing,17,854.07
2025-04-21,East,Groceries,5,936.71
2025-04-21,East,Furniture,8,442.65
2025-04-21,East,Toys,8,743.93
2025-04-21,West,Electronics,8,616.84
2025-04-21,West,Clothing,7,467.13
2025-04-21,West,Groceries,5,374.79
2025-04-21,West,Furniture,16,556.13
2025-04-21,West,Toys,8,349.0
2025-04-22,North,Electronics,8,315.18
2025-04-22,North,Clothing,4,485.23
2025-04-22,North,Groceries,4,620.96
2025-04-22,North,Furniture,10,522.05
2025-04-22,North,Toys,5,364.57
2025-04-22,South,Electronics,5,456.16
2025-04-22,South,Clothing,7,935.52
2025-04-22,South,Groceries,11,601.39
2025-04-22,South,Furniture,8,593.85
2025-04-22,South,Toys,6,572.94
2025-04-22,East,Electronics,4,588.57
2025-04-22,East,Clothing,14,538.76
2025-04-22,East,Groceries,4,308.43
2025-04-22,East,Furniture,7,858.54
2025-04-22,East,Toys,7,613.87
2025-04-22,West,Electronics,9,710.62
2025-04-22,West,Clothing,9,554.34
2025-04-22,West,Groceries,6,535.48
2025-04-22,West,Furniture,11,470.24
2025-04-22,West,Toys,10,717.89
2025-04-23,North,Electronics,9,615.43
2025-04-23,North,Clothing,9,637.26
2025-04-23,North,Groceries,8,914.41
2025-04-23,North,Furniture,5,689.31
2025-04-23,North,Toys,13,452.66
2025-04-23,South,Electronics,6,537.36
2025-04-23,South,Clothing,7,297.85
2025-04-23,South,Groceries,7,504.83
2025-04-23,South,Furniture,9,566.1
2025-04-23,South,Toys,8,639.8
2025-04-23,East,Electronics,6,616.73
2025-04-23,East,Clothing,10,779.74
2025-04-23,East,Groceries,5,498.03
2025-04-23,East,Furniture,6,520.75
2025-04-23,East,Toys,8,548.72
2025-04-23,West,Electronics,4,564.86
2025-04-23,West,Clothing,8,398.7
2025-04-23,West,Groceries,10,543.82
2025-04-23,West,Furniture,6,793.49
2025-04-23,West,Toys,8,392.56
2025-04-24,North,Electronics,7,704.41
2025-04-24,North,Clothing,7,547.48
2025-04-24,North,Groceries,7,447.71
2025-04-24,North,Furniture,7,695.02
2025-04-24,North,Toys,8,472.4
2025-04-24,South,Electronics,9,608.83
2025-04-24,South,Clothing,11,277.61
2025-04-24,South,Groceries,11,316.42
2025-04-24,South,Furniture,7,508.96
2025-04-24,South,Toys,8,337.23
2025-04-24,East,Electronics,10,697.39
2025-04-24,East,Clothing,10,537.17
2025-04-24,East,Groceries,10,708.17
2025-04-24,East,Furniture,9,837.24
2025-04-24,East,Toys,10,621.17
2025-04-24,West,Electronics,14,638.54
2025-04-24,West,Clothing,4,592.25
2025-04-24,West,Groceries,12,718.61
2025-04-24,West,Furniture,8,361.78
2025-04-24,West,Toys,15,697.41
2025-04-25,North,Electronics,5,587.46
2025-04-25,North,Clothing,10,469.08
2025-04-25,North,Groceries,7,523.02
2025-04-25,North,Furniture,11,546.52
2025-04-25,North,Toys,2,797.54
2025-04-25,South,Electronics,7,572.99
2025-04-25,South,Clothing,10,593.73
2025-04-25,South,Groceries,8,461.69
2025-04-25,South,Furniture,8,768.8
2025-04-25,South,Toys,11,414.04
2025-04-25,East,Electronics,5,448.39
2025-04-25,East,Clothing,9,508.87
2025-04-25,East,Groceries,7,637.42
2025-04-25,East,Furniture,7,444.37
2025-04-25,East,Toys,11,616.18
2025-04-25,West,Electronics,5,820.4
2025-04-25,West,Clothing,12,596.82
2025-04-25,West,Groceries,9,616.77
2025-04-25,West,Furniture,7,577.13
2025-04-25,West,Toys,5,337.43
2025-04-26,North,Electronics,10,536.83
2025-04-26,North,Clothing,16,861.27
2025-04-26,North,Groceries,9,498.2
2025-04-26,North,Furniture,8,732.15
2025-04-26,North,Toys,8,934.05
2025-04-26,South,Electronics,8,334.97
2025-04-26,South,Clothing,5,802.55
2025-04-26,South,Groceries,13,847.61
2025-04-26,South,Furniture,8,843.17
2025-04-26,South,Toys,6,662.37
2025-04-26,East,Electronics,10,871.55
2025-04-26,East,Clothing,13,839.46
2025-04-26,East,Groceries,10,802.03
2025-04-26,East,Furniture,9,675.44
2025-04-26,East,Toys,10,734.45
2025-04-26,West,Electronics,13,1021.84
2025-04-26,West,Clothing,9,631.55
2025-04-26,West,Groceries,5,708.31
2025-04-26,West,Furniture,8,372.6
2025-04-26,West,Toys,6,807.53
2025-04-27,North,Electronics,8,717.88
2025-04-27,North,Clothing,9,663.71
2025-04-27,North,Groceries,13,411.98
2025-04-27,North,Furniture,7,654.57
2025-04-27,North,Toys,12,964.14
2025-04-27,South,Electronics,6,945.81
2025-04-27,South,Clothing,6,588.46
2025-04-27,South,Groceries,6,689.9
2025-04-27,South,Furniture,10,711.66
2025-04-27,South,Toys,9,840.36
2025-04-27,East,Electronics,11,768.87
2025-04-27,East,Clothing,8,762.02
2025-04-27,East,Groceries,5,1063.13
2025-04-27,East,Furniture,3,783.7
2025-04-27,East,Toys,9,1304.8
2025-04-27,West,Electronics,8,506.73
2025-04-27,West,Clothing,6,760.39
2025-04-27,West,Groceries,9,770.19
2025-04-27,West,Furniture,5,317.83
2025-04-27,West,Toys,11,695.13
2025-04-28,North,Electronics,8,125.14
2025-04-28,North,Clothing,4,649.53
2025-04-28,North,Groceries,6,504.68
2025-04-28,North,Furniture,7,591.55
2025-04-28,North,Toys,8,367.9
2025-04-28,South,Electronics,6,642.66
2025-04-28,South,Clothing,5,393.84
2025-04-28,South,Groceries,8,502.79
2025-04-28,South,Furniture,13,406.62
2025-04-28,South,Toys,5,496.82
2025-04-28,East,Electronics,7,318.95
2025-04-28,East,Clothing,6,756.79
2025-04-28,East,Groceries,7,717.88
2025-04-28,East,Furniture,3,565.93
2025-04-28,East,Toys,4,624.72
2025-04-28,West,Electronics,4,590.7
2025-04-28,West,Clothing,7,535.65
2025-04-28,West,Groceries,10,541.8
2025-04-28,West,Furniture,10,690.11
2025-04-28,West,Toys,9,484.79
2025-04-29,North,Electronics,5,532.41
2025-04-29,North,Clothing,8,651.87
2025-04-29,North,Groceries,2,384.16
2025-04-29,North,Furniture,6,615.2
2025-04-29,North,Toys,9,511.39
2025-04-29,South,Electronics,2,513.77
2025-04-29,South,Clothing,9,575.6
2025-04-29,South,Groceries,4,533.51
2025-04-29,South,Furniture,11,626.59
2025-04-29,South,Toys,12,332.22
2025-04-29,East,Electronics,5,964.84
2025-04-29,East,Clothing,7,137.62
2025-04-29,East,Groceries,6,541.53
2025-04-29,East,Furniture,5,531.34
2025-04-29,East,Toys,7,511.57
2025-04-29,West,Electronics,3,631.45
2025-04-29,West,Clothing,16,687.88
2025-04-29,West,Groceries,4,605.31
2025-04-29,West,Furniture,14,619.28
2025-04-29,West,Toys,8,673.5
2025-04-30,North,Electronics,6,705.1
2025-04-30,North,Clothing,8,323.01
2025-04-30,North,Groceries,7,404.29
2025-04-30,North,Furniture,6,568.3
2025-04-30,North,Toys,7,830.07
2025-04-30,South,Electronics,8,583.15
2025-04-30,South,Clothing,7,497.54
2025-04-30,South,Groceries,10,399.62
2025-04-30,South,Furniture,8,394.95
2025-04-30,South,Toys,6,483.93
2025-04-30,East,Electronics,10,374.29
2025-04-30,East,Clothing,6,661.09
2025-04-30,East,Groceries,5,392.3
2025-04-30,East,Furniture,9,391.73
2025-04-30,East,Toys,7,623.16
2025-04-30,West,Electronics,5,384.4
2025-04-30,West,Clothing,7,711.17
2025-04-30,West,Groceries,9,404.6
2025-04-30,West,Furniture,3,546.06
2025-04-30,West,Toys,5,372.39
2025-05-01,North,Electronics,5,301.55
2025-05-01,North,Clothing,5,514.48
2025-05-01,North,Groceries,2,638.72
2025-05-01,North,Furniture,8,332.34
2025-05-01,North,Toys,6,291.71
2025-05-01,South,Electronics,10,462.86
2025-05-01,South,Clothing,5,630.0
2025-05-01,South,Groceries,7,779.5
2025-05-01,South,Furniture,9,330.57
2025-05-01,South,Toys,10,533.51
2025-05-01,East,Electronics,8,329.85
2025-05-01,East,Clothing,10,358.22
2025-05-01,East,Groceries,4,587.82
2025-05-01,East,Furniture,7,481.65
2025-05-01,East,Toys,6,590.67
2025-05-01,West,Electronics,6,395.38
2025-05-01,West,Clothing,3,591.87
2025-05-01,West,Groceries,8,468.37
2025-05-01,West,Furniture,5,556.77
2025-05-01,West,Toys,11,671.12
2025-05-02,North,Electronics,7,401.85
2025-05-02,North,Clothing,9,371.97
2025-05-02,North,Groceries,5,704.92
2025-05-02,North,Furniture,7,772.81
2025-05-02,North,Toys,9,667.66
2025-05-02,South,Electronics,14,551.84
2025-05-02,South,Clothing,8,454.36
2025-05-02,South,Groceries,6,597.08
2025-05-02,South,Furniture,8,368.97
2025-05-02,South,Toys,15,325.96
2025-05-02,East,Electronics,7,402.31
2025-05-02,East,Clothing,9,557.52
2025-05-02,East,Groceries,10,634.36
2025-05-02,East,Furniture,10,431.57
2025-05-02,East,Toys,4,787.35
2025-05-02,West,Electronics,10,412.98
2025-05-02,West,Clothing,7,681.24
2025-05-02,West,Groceries,6,384.54
2025-05-02,West,Furniture,9,853.84
2025-05-02,West,Toys,7,640.37
2025-05-03,North,Electronics,4,637.14
2025-05-03,North,Clothing,12,697.52
2025-05-03,North,Groceries,5,719.14
2025-05-03,North,Furniture,5,935.12
2025-05-03,North,Toys,10,761.38
2025-05-03,South,Electronics,6,462.23
2025-05-03,South,Clothing,8,713.05
2025-05-03,South,Groceries,13,831.07
2025-05-03,South,Furniture,9,504.8
2025-05-03,South,Toys,4,903.56
2025-05-03,East,Electronics,4,410.02
2025-05-03,East,Clothing,9,834.83
2025-05-03,East,Groceries,4,1050.78
2025-05-03,East,Furniture,9,891.93
2025-05-03,East,Toys,10,669.24
2025-05-03,West,Electronics,7,875.54
2025-05-03,West,Clothing,16,739.85
2025-05-03,West,Groceries,6,927.75
2025-05-03,West,Furniture,12,459.07
2025-05-03,West,Toys,11,956.35
2025-05-04,North,Electronics,10,713.37
2025-05-04,North,Clothing,9,633.04
2025-05-04,North,Groceries,7,672.97
2025-05-04,North,Furniture,8,899.58
2025-05-04,North,Toys,14,1089.89
2025-05-04,South,Electronics,6,959.06
2025-05-04,South,Clothing,5,641.92
2025-05-04,South,Groceries,7,683.29
2025-05-04,South,Furniture,12,988.81
2025-05-04,South,Toys,8,545.72
2025-05-04,East,Electronics,8,507.91
2025-05-04,East,Clothing,12,843.18
2025-05-04,East,Groceries,8,734.76
2025-05-04,East,Furniture,10,383.63
2025-05-04,East,Toys,6,947.71
2025-05-04,West,Electronics,12,604.45
2025-05-04,West,Clothing,2,915.18
2025-05-04,West,Groceries,9,898.58
2025-05-04,West,Furniture,5,502.2
2025-05-04,West,Toys,10,884.29
2025-05-05,North,Electronics,9,700.23
2025-05-05,North,Clothing,6,552.01
2025-05-05,North,Groceries,8,679.13
2025-05-05,North,Furniture,7,838.86
2025-05-05,North,Toys,9,609.3
2025-05-05,South,Electronics,12,657.17
2025-05-05,South,Clothing,7,657.83
2025-05-05,South,Groceries,6,422.34
2025-05-05,South,Furniture,12,509.18
2025-05-05,South,Toys,7,531.66
2025-05-05,East,Electronics,7,576.27
2025-05-05,East,Clothing,6,736.04
2025-05-05,East,Groceries,13,338.3
2025-05-05,East,Furniture,10,407.33
2025-05-05,East,Toys,5,431.4
2025-05-05,West,Electronics,4,293.33
2025-05-05,West,Clothing,14,601.66
2025-05-05,West,Groceries,8,766.46
2025-05-05,West,Furniture,7,558.07
2025-05-05,West,Toys,8,610.06
2025-05-06,North,Electronics,12,499.87
2025-05-06,North,Clothing,10,779.48
2025-05-06,North,Groceries,5,364.2
2025-05-06,North,Furniture,6,699.59
2025-05-06,North,Toys,10,485.35
2025-05-06,South,Electronics,8,511.48
2025-05-06,South,Clothing,7,461.13
2025-05-06,South,Groceries,11,444.04
2025-05-06,South,Furniture,12,561.48
2025-05-06,South,Toys,8,433.78
2025-05-06,East,Electronics,9,712.95
2025-05-06,East,Clothing,7,345.57
2025-05-06,East,Groceries,8,668.33
2025-05-06,East,Furniture,7,492.89
2025-05-06,East,Toys,11,400.22
2025-05-06,West,Electronics,8,699.51
2025-05-06,West,Clothing,8,754.7
2025-05-06,West,Groceries,7,552.81
2025-05-06,West,Furniture,12,460.34
2025-05-06,West,Toys,10,491.54
2025-05-07,North,Electronics,4,756.07
2025-05-07,North,Clothing,10,661.47
2025-05-07,North,Groceries,7,688.38
2025-05-07,North,Furniture,3,754.69
2025-05-07,North,Toys,4,457.37
2025-05-07,South,Electronics,7,419.9
2025-05-07,South,Clothing,9,424.83
2025-05-07,South,Groceries,10,440.44
2025-05-07,South,Furniture,9,812.4
2025-05-07,South,Toys,4,465.19
2025-05-07,East,Electronics,3,389.87
2025-05-07,East,Clothing,11,603.55
2025-05-07,East,Groceries,8,649.52
2025-05-07,East,Furniture,8,448.62
2025-05-07,East,Toys,5,674.28
2025-05-07,West,Electronics,9,746.88
2025-05-07,West,Clothing,7,496.12
2025-05-07,West,Groceries,10,518.51
2025-05-07,West,Furniture,14,447.21
2025-05-07,West,Toys,5,742.78
2025-05-08,North,Electronics,8,763.47
2025-05-08,North,Clothing,4,774.31
2025-05-08,North,Groceries,6,526.14
2025-05-08,North,Furniture,6,588.3
2025-05-08,North,Toys,7,524.2
2025-05-08,South,Electronics,2,621.54
2025-05-08,South,Clothing,9,665.9
2025-05-08,South,Groceries,7,542.5
2025-05-08,South,Furniture,8,474.61
2025-05-08,South,Toys,9,705.03
2025-05-08,East,Electronics,11,625.75
2025-05-08,East,Clothing,7,818.19
2025-05-08,East,Groceries,7,554.63
2025-05-08,East,Furniture,9,596.07
2025-05-08,East,Toys,7,219.57
2025-05-08,West,Electronics,5,469.29
2025-05-08,West,Clothing,6,445.34
2025-05-08,West,Groceries,9,659.9
2025-05-08,West,Furniture,11,504.69
2025-05-08,West,Toys,16,441.43
2025-05-09,North,Electronics,8,598.92
2025-05-09,North,Clothing,10,537.95
2025-05-09,North,Groceries,9,891.28
2025-05-09,North,Furniture,7,808.05
2025-05-09,North,Toys,7,523.18
2025-05-09,South,Electronics,2,476.65
2025-05-09,South,Clothing,4,632.63
2025-05-09,South,Groceries,10,637.46
2025-05-09,South,Furniture,6,707.55
2025-05-09,South,Toys,12,741.01
2025-05-09,East,Electronics,4,709.45
2025-05-09,East,Clothing,9,889.82
2025-05-09,East,Groceries,3,571.43
2025-05-09,East,Furniture,6,621.71
2025-05-09,East,Toys,2,578.59
2025-05-09,West,Electronics,5,532.97
2025-05-09,West,Clothing,6,464.01
2025-05-09,West,Groceries,7,621.09
2025-05-09,West,Furniture,12,631.91
2025-05-09,West,Toys,7,337.25
2025-05-10,North,Electronics,12,662.14
2025-05-10,North,Clothing,13,729.94
2025-05-10,North,Groceries,7,1041.64
2025-05-10,North,Furniture,11,568.9
2025-05-10,North,Toys,6,895.41
2025-05-10,South,Electronics,7,965.39
2025-05-10,South,Clothing,5,1221.45
2025-05-10,South,Groceries,7,407.2
2025-05-10,South,Furniture,10,472.84
2025-05-10,South,Toys,5,552.31
2025-05-10,East,Electronics,9,960.44
2025-05-10,East,Clothing,9,791.02
2025-05-10,East,Groceries,10,963.82
2025-05-10,East,Furniture,12,610.45
2025-05-10,East,Toys,2,549.29
2025-05-10,West,Electronics,11,661.98
2025-05-10,West,Clothing,6,929.89
2025-05-10,West,Groceries,4,1086.62
2025-05-10,West,Furniture,10,664.82
2025-05-10,West,Toys,8,532.73
2025-05-11,North,Electronics,9,892.61
2025-05-11,North,Clothing,6,740.9
2025-05-11,North,Groceries,4,756.9
2025-05-11,North,Furniture,8,687.47
2025-05-11,North,Toys,7,423.37
2025-05-11,South,Electronics,11,621.24
2025-05-11,South,Clothing,8,933.59
2025-05-11,South,Groceries,8,341.9
2025-05-11,South,Furniture,4,858.0
2025-05-11,South,Toys,5,693.67
2025-05-11,East,Electronics,4,340.48
2025-05-11,East,Clothing,11,1251.47
2025-05-11,East,Groceries,8,605.7
2025-05-11,East,Furniture,7,934.16
2025-05-11,East,Toys,4,856.85
2025-05-11,West,Electronics,8,836.57
2025-05-11,West,Clothing,7,520.34
2025-05-11,West,Groceries,7,1315.42
2025-05-11,West,Furniture,10,688.19
2025-05-11,West,Toys,8,643.04
2025-05-12,North,Electronics,11,318.68
2025-05-12,North,Clothing,5,799.76
2025-05-12,North,Groceries,10,828.17
2025-05-12,North,Furniture,9,464.28
2025-05-12,North,Toys,7,360.05
2025-05-12,South,Electronics,10,757.35
2025-05-12,South,Clothing,8,746.87
2025-05-12,South,Groceries,4,743.8
2025-05-12,South,Furniture,11,677.73
2025-05-12,South,Toys,8,388.37
2025-05-12,East,Electronics,11,666.05
2025-05-12,East,Clothing,13,371.79
2025-05-12,East,Groceries,6,573.41
2025-05-12,East,Furniture,12,616.98
2025-05-12,East,Toys,4,550.59
2025-05-12,West,Electronics,7,540.02
2025-05-12,West,Clothing,7,530.44
2025-05-12,West,Groceries,3,544.96
2025-05-12,West,Furniture,7,674.79
2025-05-12,West,Toys,5,450.94
2025-05-13,North,Electronics,9,785.7
2025-05-13,North,Clothing,9,485.18
2025-05-13,North,Groceries,3,533.25
2025-05-13,North,Furniture,7,720.54
2025-05-13,North,Toys,3,462.38
2025-05-13,South,Electronics,9,234.84
2025-05-13,South,Clothing,9,460.55
2025-05-13,South,Groceries,8,384.09
2025-05-13,South,Furniture,9,672.83
2025-05-13,South,Toys,10,546.06
2025-05-13,East,Electronics,8,728.17
2025-05-13,East,Clothing,5,1010.33
2025-05-13,East,Groceries,9,609.09
2025-05-13,East,Furniture,9,343.5
2025-05-13,East,Toys,9,404.2
2025-05-13,West,Electronics,3,742.22
2025-05-13,West,Clothing,10,646.91
2025-05-13,West,Groceries,8,709.4
2025-05-13,West,Furniture,7,897.99
2025-05-13,West,Toys,5,509.89
2025-05-14,North,Electronics,10,628.42
2025-05-14,North,Clothing,14,600.61
2025-05-14,North,Groceries,8,628.86
2025-05-14,North,Furniture,3,579.87
2025-05-14,North,Toys,7,647.14
2025-05-14,South,Electronics,9,564.47
2025-05-14,South,Clothing,10,828.65
2025-05-14,South,Groceries,6,571.6
2025-05-14,South,Furniture,14,653.01
2025-05-14,South,Toys,5,475.92
2025-05-14,East,Electronics,4,568.23
2025-05-14,East,Clothing,10,712.37
2025-05-14,East,Groceries,8,387.92
2025-05-14,East,Furniture,6,458.75
2025-05-14,East,Toys,4,710.47
2025-05-14,West,Electronics,12,509.12
2025-05-14,West,Clothing,10,583.17
2025-05-14,West,Groceries,10,303.24
2025-05-14,West,Furniture,6,477.9
2025-05-14,West,Toys,7,630.06
2025-05-15,North,Electronics,10,561.34
2025-05-15,North,Clothing,9,435.97
2025-05-15,North,Groceries,7,721.51
2025-05-15,North,Furniture,7,718.6
2025-05-15,North,Toys,5,505.57
2025-05-15,South,Electronics,8,555.47
2025-05-15,South,Clothing,15,467.94
2025-05-15,South,Groceries,7,716.55
2025-05-15,South,Furniture,6,648.5
2025-05-15,South,Toys,3,662.29
2025-05-15,East,Electronics,8,627.93
2025-05-15,East,Clothing,7,452.4
2025-05-15,East,Groceries,4,487.71
2025-05-15,East,Furniture,4,732.81
2025-05-15,East,Toys,5,667.22
2025-05-15,West,Electronics,1,487.62
2025-05-15,West,Clothing,7,599.8
2025-05-15,West,Groceries,11,259.33
2025-05-15,West,Furniture,6,626.77
2025-05-15,West,Toys,5,809.69
2025-05-16,North,Electronics,14,484.15
2025-05-16,North,Clothing,8,447.36
2025-05-16,North,Groceries,7,677.99
2025-05-16,North,Furniture,11,674.38
2025-05-16,North,Toys,10,540.11
2025-05-16,South,Electronics,4,757.26
2025-05-16,South,Clothing,8,489.09
2025-05-16,South,Groceries,4,617.66
2025-05-16,South,Furniture,7,557.02
2025-05-16,South,Toys,7,483.33
2025-05-16,East,Electronics,10,780.62
2025-05-16,East,Clothing,10,604.32
2025-05-16,East,Groceries,11,601.65
2025-05-16,East,Furniture,5,1008.78
2025-05-16,East,Toys,14,423.63
2025-05-16,West,Electronics,11,696.88
2025-05-16,West,Clothing,9,764.03
2025-05-16,West,Groceries,6,825.51
2025-05-16,West,Furniture,15,538.95
2025-05-16,West,Toys,11,580.46
2025-05-17,North,Electronics,5,1204.19
2025-05-17,North,Clothing,9,831.49
2025-05-17,North,Groceries,4,517.29
2025-05-17,North,Furniture,9,818.69
2025-05-17,North,Toys,7,942.53
2025-05-17,South,Electronics,4,558.48
2025-05-17,South,Clothing,4,698.04
2025-05-17,South,Groceries,7,703.02
2025-05-17,South,Furniture,10,892.31
2025-05-17,South,Toys,13,522.53
2025-05-17,East,Electronics,12,633.75
2025-05-17,East,Clothing,13,687.85
2025-05-17,East,Groceries,7,586.47
2025-05-17,East,Furniture,9,591.83
2025-05-17,East,Toys,10,806.23
2025-05-17,West,Electronics,9,610.14
2025-05-17,West,Clothing,8,729.51
2025-05-17,West,Groceries,9,718.14
2025-05-17,West,Furniture,3,1020.89
2025-05-17,West,Toys,9,784.51
2025-05-18,North,Electronics,8,861.66
2025-05-18,North,Clothing,6,809.02
2025-05-18,North,Groceries,16,656.2
2025-05-18,North,Furniture,7,746.02
2025-05-18,North,Toys,5,507.16
2025-05-18,South,Electronics,10,412.52
2025-05-18,South,Clothing,7,1060.78
2025-05-18,South,Groceries,8,568.82
2025-05-18,South,Furniture,6,996.38
2025-05-18,South,Toys,8,632.09
2025-05-18,East,Electronics,8,524.29
2025-05-18,East,Clothing,2,803.97
2025-05-18,East,Groceries,10,525.39
2025-05-18,East,Furniture,6,571.73
2025-05-18,East,Toys,7,604.46
2025-05-18,West,Electronics,9,501.35
2025-05-18,West,Clothing,8,696.73
2025-05-18,West,Groceries,7,621.27
2025-05-18,West,Furniture,5,824.25
2025-05-18,West,Toys,9,669.2
2025-05-19,North,Electronics,8,727.82
2025-05-19,North,Clothing,9,638.59
2025-05-19,North,Groceries,7,862.31
2025-05-19,North,Furniture,4,769.39
2025-05-19,North,Toys,3,621.36
2025-05-19,South,Electronics,11,513.07
2025-05-19,South,Clothing,5,856.66
2025-05-19,South,Groceries,13,709.77
2025-05-19,South,Furniture,8,527.81
2025-05-19,South,Toys,9,605.25
2025-05-19,East,Electronics,8,454.52
2025-05-19,East,Clothing,10,475.71
2025-05-19,East,Groceries,8,743.07
2025-05-19,East,Furniture,3,546.9
2025-05-19,East,Toys,9,626.25
2025-05-19,West,Electronics,6,668.07
